formula,standard_ltl,model,approach,initial_response,refined_response
"Until(AtomicProposition(""x1""), LAnd(Not(AtomicProposition(""x2"")),AtomicProposition(""x3"")))",x1 U (!x2 & x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = FALSE]
"
"Until(AtomicProposition(""x1""), LAnd(AtomicProposition(""x2""),AtomicProposition(""x3"")))",x1 U (x2 & x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = True, x3 = True] FALSIFYING: [x1 = False, x2 = True, x3 = True];[x1 = False, x2 = True, x3 = True]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = TRUE]
"
"Always(LImplies(AtomicProposition(""x1""),Next(Next(Not(AtomicProposition(""x2""))))))",G(x1 ->X(X(!x2))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
"
"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))",x1 -> F(x2),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
","SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
"
"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",G(x1 -> (X(!x1) & X(X(x1)))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
","SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
"
"Always(LEquiv(AtomicProposition(""x3""),LAnd(Next(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))),Eventually(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))))",G (x3 <-> (X(x1 & x2) & F(x1 & x2))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = False, x2 = False, x3 = True];[x1 = False, x2 = False, x3 = True];[x1 = False, x2 = False, x3 = True] FALSIFYING: [x1 = False, x2 = False, x3 = False];[x1 = True, x2 = True, x3 = True];[x1 = False, x2 = False, x3 = False]
","SATISFYING: [x1 = False, x2 = False, x3 = True];[x1 = False, x2 = False, x3 = True];[x1 = False, x2 = False, x3 = True] FALSIFYING: [x1 = False, x2 = False, x3 = False];[x1 = True, x2 = True, x3 = True];[x1 = False, x2 = False, x3 = True]
"
"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(LImplies(AtomicProposition(""x2""),Eventually(Not(AtomicProposition(""x1""))))))",(x1 U x2) & G(x2 -> F (!x1)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
"
"LAnd(Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))),Always(Until(Not(AtomicProposition(""x3"")), LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")))))",G(x1 ->F(x2)) & G(!x3 U (x1 & x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
"
"LImplies(Eventually(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))),LImplies(LAnd(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))),Eventually(AtomicProposition(""x1""))))",F(x1 & x2) -> (!x1 U x1) & F(x2)->F(x1),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
"
"LAnd(LAnd(Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2"")))),Always(LImplies(AtomicProposition(""x2""),Next(AtomicProposition(""x3""))))),Always(LImplies(AtomicProposition(""x3""),Next(AtomicProposition(""x1"")))))",G(x1->X(x2)) & G(x2->X(x3)) & G(x3->X(x1)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = False, x3 = False];[x1 = False, x2 = True, x3 = False];[x1 = False, x2 = False, x3 = True];[x1 = True, x2 = False, x3 = False] FALSIFYING: [x1 = True, x2 = False, x3 = False];[x1 = False, x2 = False, x3 = True];[x1 = True, x2 = False, x3 = True];[x1 = True, x2 = True, x3 = False]
","SATISFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE]
"
"LImplies(Eventually(AtomicProposition(""x1"")),LAnd(Until(AtomicProposition(""x2""), AtomicProposition(""x1"")),Always(AtomicProposition(""x3""))))",F(x1)->(x2 U x1) & G(x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE]
"
"Always(LImplies(AtomicProposition(""x1""),Eventually(LAnd(AtomicProposition(""x3""),Eventually(AtomicProposition(""x2""))))))",G(x1->F(x3 & F(x2))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE]
"
"Always(LAnd(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),Next(LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x2""))))))",G((x1->!x2) & X(!x1->X(x2))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
"
"LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Next(Always(AtomicProposition(""x4""))))",x1 & x2 & x3 -> X(G(x4)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = True, x3 = True, x4 = False];[x1 = True, x2 = True, x3 = True, x4 = True];[x1 = True, x2 = True, x3 = True, x4 = True] FALSIFYING: [x1 = True, x2 = True, x3 = True, x4 = False];[x1 = True, x2 = True, x3 = True, x4 = False];[x1 = True, x2 = True, x3 = True, x4 = True]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE]
"
"Always(LImplies(AtomicProposition(""x1""),LAnd(LAnd(Next(Not(AtomicProposition(""x2""))),Next(AtomicProposition(""x3""))),Next(Next(Not(AtomicProposition(""x3"")))))))",G(x1->(X(!x2) & X(x3) & X(X(!x3)))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
"
"Always(LAnd(Until(AtomicProposition(""x1""), Not(AtomicProposition(""x1""))),Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1""))))",G((x1 U !x1) & (!x1 U x1)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE] FALSIFYING: [x1 = TRUE];[x1 = TRUE]
","SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE] FALSIFYING: [x1 = TRUE];[x1 = TRUE]
"
"LImplies(Always(Not(AtomicProposition(""x1""))),LAnd(LImplies(AtomicProposition(""x2""),Next(LAnd(Not(AtomicProposition(""x2"")),AtomicProposition(""x3"")))),LImplies(AtomicProposition(""x3""),Next(LAnd(Not(AtomicProposition(""x3"")),AtomicProposition(""x2""))))))",G(!x1) -> ((x2 -> X(!x2 & x3)) & (x3 ->X(!x3 & x2))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE]
"
"LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),LAnd(LAnd(Eventually(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))),Eventually(AtomicProposition(""x3""))))",x1 & x2 & x3 -> F(x1) & F(x2) & F(x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = True, x3 = True] FALSIFYING: [x1 = True, x2 = True, x3 = True];[x1 = False, x2 = False, x3 = False]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = FALSE]
"
"Always(Next(LImplies(Not(AtomicProposition(""x1"")),LAnd(LAnd(AtomicProposition(""x2""),Next(Not(AtomicProposition(""x2"")))),LAnd(Not(AtomicProposition(""x3"")),Next(AtomicProposition(""x3"")))))))",G(X(!x1->((x2 & X(!x2)) & (!x3 & X(x3))))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x3 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE]
"
"Always(LImplies(Eventually(AtomicProposition(""x1"")),LOr(Eventually(AtomicProposition(""x1"")),Eventually(Always(AtomicProposition(""x1""))))))",G(F(x1) -> (F(x1) | F(G(x1)))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE];[x1 = FALSE] FALSIFYING: [x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE]
","SATISFYING: [x1 = TRUE];[x1 = FALSE] FALSIFYING: [x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE]
"
"Always(LAnd(LAnd(LImplies(AtomicProposition(""x3""),LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2""))),LImplies(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3""))),Eventually(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")))))",G((x3->!x1 & x2) & ((x1 & x2) -> x3) & F(x1 & x2 & x3)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE]
"
"LImplies(Always(AtomicProposition(""x1"")),Until(Always(AtomicProposition(""x2"")), Not(AtomicProposition(""x3""))))",G(x1) -> G(x2) U (!x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = TRUE]
"
"Always(LAnd(LAnd(LAnd(Eventually(LAnd(AtomicProposition(""x2""),AtomicProposition(""x3""))),Next(LImplies(AtomicProposition(""x2""),Next(AtomicProposition(""x1""))))),Always(Until(AtomicProposition(""x4""), AtomicProposition(""x1"")))),Eventually(AtomicProposition(""x2""))))",G (F(x2 & x3) & (X (x2 -> X(x1))) & G(x4 U x1) & F(x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE, x4 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = FALSE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = TRUE]
"
"Always(LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))))",G(!x1 -> X(x1)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE] FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
","SATISFYING: [x1 = FALSE];[x1 = TRUE] FALSIFYING: [x1 = FALSE];[x1 = FALSE]
"
"Always(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))",G(x1 -> G(x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
"
"LAnd(Until(Not(AtomicProposition(""x1"")), Eventually(AtomicProposition(""x1""))),Next(Always(Not(AtomicProposition(""x1"")))))",!x1 U F(x1) & X(G(!x1)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = FALSE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
","SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = FALSE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
"
"Always(LImplies(AtomicProposition(""x1""),Not(LAnd(AtomicProposition(""x2""),AtomicProposition(""x3"")))))",G(x1-> !(x2 & x3)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = FALSE, x2 = TRUE]
"
"Always(LAnd(LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3""))),LImplies(AtomicProposition(""x2""),AtomicProposition(""x3""))))",G((x1->x2 U x3) & (x2->x3)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE]
"
"LImplies(Next(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2"")))",X(x1)->F(x2),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
"
"LAnd(Always(AtomicProposition(""x1"")),Next(Next(Not(AtomicProposition(""x2"")))))",G(x1) & X(X(!x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = True];[x1 = True, x2 = True];[x1 = True, x2 = False] FALSIFYING: [x1 = True, x2 = True];[x1 = True, x2 = True];[x1 = True, x2 = True]
","SATISFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
"
"Always(Until(AtomicProposition(""x1""), Eventually(AtomicProposition(""x2""))))",G(x1 U F(x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
","SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
"
"LImplies(Eventually(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2"")))",F(x1) -> F(x2),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
","SATISFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
"
"LImplies(Always(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))),Eventually(AtomicProposition(""x3"")))",G(x1 & x2) -> F(x3),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = True, x2 = True];[x1 = True, x2 = True];[x1 = True, x2 = True, x3 = True] FALSIFYING: [x1 = True, x2 = True];[x1 = True, x2 = True];[x1 = True, x2 = True]
","SATISFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
"
"Always(LImplies(AtomicProposition(""x1""),LAnd(Eventually(AtomicProposition(""x2"")),Eventually(AtomicProposition(""x3"")))))",G(x1 -> (F(x2) & F(x3))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE]
","SATISFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
"
"Always(Until(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x3""))), LImplies(Not(AtomicProposition(""x1"")),AtomicProposition(""x3""))))",G((x1->!x3) U (!x1->x3)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x3 = FALSE];[x1 = FALSE, x3 = TRUE];[x1 = TRUE, x3 = FALSE];[x1 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x3 = TRUE];[x1 = FALSE, x3 = FALSE]
","SATISFYING: [x1 = TRUE, x3 = FALSE];[x1 = FALSE, x3 = TRUE];[x1 = TRUE, x3 = FALSE];[x1 = FALSE, x3 = TRUE] FALSIFYING: [x1 = TRUE, x3 = TRUE];[x1 = FALSE, x3 = FALSE]
"
